inference_index,duration_us
1,3839
2,2495
3,2519
4,2505
5,2499
6,2561
7,2509
8,2468
9,2531
10,2581
11,2480
12,2584
13,2490
14,2564
15,2499
16,2490
17,2561
18,2579
19,2495
20,2488
21,2529
22,2526
23,2565
24,2589
25,2534
26,2508
27,2544
28,2583
29,2627
30,2717
31,2571
32,2580
33,2674
34,2562
35,2634
36,2646
37,2594
38,2624
39,2587
40,2557
41,2592
42,2618
43,2586
44,2623
45,2627
46,2575
47,2604
48,2695
49,2570
50,2597
51,2652
52,2599
53,2544
54,2605
55,2512
56,2597
57,2597
58,2513
59,2552
60,2708
61,2561
62,2532
63,2808
64,2537
65,2520
66,2608
67,2529
68,2546
69,2606
70,2539
71,2493
72,2579
73,2532
74,2775
75,2558
76,2546
77,2537
78,2464
79,2554
80,2520
81,2483
82,2495
83,2518
84,2478
85,2563
86,2645
87,2557
88,2585
89,2615
90,2594
91,2723
92,2672
93,2552
94,2599
95,2878
96,2570
97,2657
98,2619
99,2584
100,2643
101,2613
102,2595
103,2633
104,2648
105,2588
106,2635
107,2638
108,2559
109,2562
110,2580
111,2582
112,2571
113,2569
114,2554
115,2612
116,2577
117,2566
118,2563
119,2851
120,2564
121,2611
122,2588
123,2569
124,2574
125,2585
126,2557
127,2608
128,2578
129,2559
130,2587
131,2903
132,2572
133,2612
134,2584
135,2574
136,2575
137,2587
138,2559
139,2604
140,2576
141,2593
142,2618
143,2628
144,2573
145,2688
146,2640
147,2566
148,2606
149,2588
150,2561
151,2623
152,2591
153,2545
154,2592
155,2592
156,2564
157,2627
158,2592
159,2584
160,2655
161,2664
162,2564
163,2601
164,2635
165,2582
166,2626
167,2617
168,2590
169,2610
170,2641
171,2593
172,2678
173,2628
174,2579
175,2647
176,2634
177,2622
178,2623
179,2640
180,2561
181,2622
182,2571
183,2572
184,2578
185,2572
186,2556
187,2609
188,2579
189,2575
190,2687
191,2641
192,2665
193,2607
194,2637
195,2644
196,2619
197,2638
198,2639
199,2627
200,2598
201,2618
202,2632
203,2621
204,2652
205,2622
206,2626
207,2604
208,2615
209,2657
210,2612
211,2618
212,2626
213,2648
214,2819
215,2645
216,2639
217,2658
218,2656
219,2636
220,2690
221,2608
222,2641
223,2673
224,2728
225,2673
226,2723
227,2649
228,2662
229,2658
230,2620
231,2732
232,2635
233,2606
234,2632
235,2702
236,2667
237,2683
238,2769
239,2684
240,2625
241,2630
242,2676
243,2633
244,2963
245,2634
246,2617
247,2606
248,2616
249,2620
250,2630
251,2614
252,2623
253,2656
254,2913
255,2639
256,2663
257,2645
258,2616
259,2662
260,2677
261,2710
262,2672
263,2617
264,2679
265,2657
266,2666
267,2666
268,2632
269,2788
270,2623
271,2657
272,2641
273,2596
274,2671
275,2681
276,2657
277,2600
278,2658
279,2671
280,2741
281,2647
282,2698
283,2696
284,2671
285,2605
286,2695
287,2714
288,2609
289,2630
290,2632
291,2772
292,2646
293,2644
294,2654
295,2690
296,2623
297,2703
298,2629
299,2598
300,2619
301,2622
302,2677
303,2604
304,2648
305,2652
306,2669
307,2644
308,2700
309,2662
310,2604
311,2585
312,2580
313,2704
314,2602
315,2667
316,2667
317,2676
318,2683
319,2697
320,2672
321,2633
322,2623
323,2630
324,2660
325,2609
326,2627
327,2626
328,2608
329,2654
330,2675
331,2651
332,2603
333,2666
334,2650
335,2609
336,2600
337,2634
338,2624
339,2592
340,2615
341,2658
342,2625
343,2613
344,2662
345,2699
346,2702
347,2694
348,2677
349,2674
350,2654
351,2642
352,2688
353,2757
354,2629
355,2677
356,2716
357,2672
358,2650
359,2675
360,2707
361,2670
362,2642
363,2717
364,2724
365,2630
366,2654
367,2655
368,2709
369,2677
370,2619
371,2665
372,2666
373,2661
374,2677
375,2607
376,2610
377,2607
378,2664
379,2669
380,2656
381,2664
382,2870
383,2627
384,2618
385,2663
386,2630
387,2635
388,2610
389,2632
390,2654
391,2608
392,2637
393,2634
394,2621
395,2603
396,2663
397,2641
398,2613
399,2635
400,2629
401,2659
402,2614
403,2624
404,2625
405,2611
406,2635
407,2668
408,2633
409,2607
410,3041
411,2635
412,2654
413,2602
414,2614
415,2636
416,2600
417,2644
418,2664
419,2617
420,2614
421,2832
422,2621
423,2618
424,2602
425,2682
426,2713
427,2605
428,2623
429,2695
430,2715
431,2645
432,2698
433,2712
434,2739
435,2671
436,2632
437,2627
438,2606
439,2625
440,2647
441,2676
442,2597
443,2630
444,2641
445,2741
446,2676
447,2668
448,2665
449,2647
450,2655
451,2718
452,2684
453,2599
454,2625
455,2690
456,2603
457,2608
458,2660
459,2662
460,2661
461,2642
462,2668
463,2758
464,2601
465,2641
466,2716
467,2665
468,2604
469,2640
470,2712
471,2668
472,2620
473,2662
474,2643
475,2602
476,2617
477,2629
478,2613
479,2655
480,2646
481,2652
482,2610
483,2625
484,2697
485,2725
486,2606
487,2640
488,2699
489,2612
490,2654
491,2644
492,2625
493,2612
494,2621
495,2676
496,2656
497,3044
498,2724
499,2673
500,2658
501,2693
502,2676
503,2691
504,2610
505,2669
506,2728
507,2713
508,2714
509,2622
510,2656
511,2704
512,2603
513,2636
514,2688
515,2670
516,2604
517,2656
518,2623
519,2603
520,2610
521,2617
522,2607
523,2603
524,2628
525,2675
526,2622
527,2643
528,2659
529,2656
530,2604
531,2689
532,2683
533,2712
